24;260;de;artikel_010;"  egelsbach    bechtheimer rosengarten riesling 2012 qualitaetswein trocken - dreissigacker ein herrlicher bio-riesling mit floralen aber auch tabakig-erdigen aromen unterlegt sehr fein und weich mit nachhaltigkeit am gaumen schliff und mit langer nachtrocknender art im finalebechtheimer rosengarten riesling 2012 qualitaetswein trocken - dreissigacker - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 3 tagen   403688e12 x1217x andere x1235x deutschland"
24;260;en;artikel_010;"  egelsbach    bechtheimer rosengarten riesling 2012 qualitaetswein trocken - dreissigacker ein herrlicher bio-riesling mit floralen aber auch tabakig-erdigen aromen unterlegt sehr fein und weich mit nachhaltigkeit am gaumen schliff und mit langer nachtrocknender art im finalebechtheimer rosengarten riesling 2012 qualitaetswein trocken - dreissigacker - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 3 tagen   403688e12 x1217x andere x1235x germany"
25;260;de;artikel_010;"  egelsbach    barcel tempranillo tinto 2014 - hijos de antonio barcel der barcel tempranillo tinto von hijos de antonio barcel ist eine cuve mit einer saftigen frucht und einer wuerzigen aromatik er ist vollmundig und geschmeidig am gaumenbarcel tempranillo tinto 2014 - hijos de antonio barcel - weinart rotwein land spanien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 200 gesamtsaeure ca  in gl 470      neu    390 eur lieferbar in 1-2 tagen   841085e12 x1217x andere x1235x deutschland"
25;260;en;artikel_010;"  egelsbach    barcel tempranillo tinto 2014 - hijos de antonio barcel der barcel tempranillo tinto von hijos de antonio barcel ist eine cuve mit einer saftigen frucht und einer wuerzigen aromatik er ist vollmundig und geschmeidig am gaumenbarcel tempranillo tinto 2014 - hijos de antonio barcel - weinart rotwein land spanien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 200 gesamtsaeure ca  in gl 470      neu    390 eur lieferbar in 1-2 tagen   841085e12 x1217x andere x1235x germany"
26;260;de;artikel_010;"  egelsbach    bechtheimer geyersberg riesling 2012 qualitaetswein trocken - dreissigacker ein aus biologisch-dynamisch angebauten trauben hergestellter biowein der herrlich nach quitten gruenem tee und champagnerbirne duftet weinig-saftig und mit enormer dichte und spannung - endet in langem nachhallbechtheimer geyersberg riesling 2012 qualitaetswein trocken - dreissigacker - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 3 tagen   403688e12 x1217x andere x1235x deutschland"
26;260;en;artikel_010;"  egelsbach    bechtheimer geyersberg riesling 2012 qualitaetswein trocken - dreissigacker ein aus biologisch-dynamisch angebauten trauben hergestellter biowein der herrlich nach quitten gruenem tee und champagnerbirne duftet weinig-saftig und mit enormer dichte und spannung - endet in langem nachhallbechtheimer geyersberg riesling 2012 qualitaetswein trocken - dreissigacker - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 3 tagen   403688e12 x1217x andere x1235x germany"
27;260;de;artikel_010;"  egelsbach    chardonnay 2010 - bosco del merlo dieser rebsortenreine chardonnay von bosco del merlo zeigt sich im glas in einem leuchtenden strogelb sein bukett ist gekennzeichnet durch sortentypische fruchtnoten von banane und apfelchardonnay 2010 - bosco del merlo - weinart weisswein land italien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 400 gesamtsaeure ca  in gl 580      neu    390 eur lieferbar in 3 tagen   80063e12 x1217x andere x1235x deutschland"
27;260;en;artikel_010;"  egelsbach    chardonnay 2010 - bosco del merlo dieser rebsortenreine chardonnay von bosco del merlo zeigt sich im glas in einem leuchtenden strogelb sein bukett ist gekennzeichnet durch sortentypische fruchtnoten von banane und apfelchardonnay 2010 - bosco del merlo - weinart weisswein land italien allergene weitere inhaltsstoffe enthaelt sulfite und schwefeldioxid restzucker ca  in gl 400 gesamtsaeure ca  in gl 580      neu    390 eur lieferbar in 3 tagen   80063e12 x1217x andere x1235x germany"
28;260;de;artikel_010;"  egelsbach    westhofener kirchspiel riesling 2010 qualitaetswein trocken - dreissigacker ein bio-riesling der herbe getrocknet-pflanzliche tabakige und erdig-mineralische zitrusduftnoten mit apfel- und steinobstaromen entfaltet im mund kraeftig und zudem noch leicht saeuerlich ein nachhaltiger schmelziger und trockener weisswein der sich nach und nach entfaltetwesthofener kirchspiel riesling 2010 qualitaetswein trocken - dreissigacker - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 3 tagen   403688e12 x1217x andere x1235x deutschland"
28;260;en;artikel_010;"  egelsbach    westhofener kirchspiel riesling 2010 qualitaetswein trocken - dreissigacker ein bio-riesling der herbe getrocknet-pflanzliche tabakige und erdig-mineralische zitrusduftnoten mit apfel- und steinobstaromen entfaltet im mund kraeftig und zudem noch leicht saeuerlich ein nachhaltiger schmelziger und trockener weisswein der sich nach und nach entfaltetwesthofener kirchspiel riesling 2010 qualitaetswein trocken - dreissigacker - land deutschland allergene weitere inhaltsstoffe enthaeltsulfite qualitaetsklassifikation  praedikate qba qualitaetswein bestimmter anbaugebiete  praedikatswein      neu    390 eur lieferbar in 3 tagen   403688e12 x1217x andere x1235x germany"
